list-d-none,12,1,1,36,432351,12009
list-d-none,12,2,1,72,392476,5451
list-d-none,12,4,1,144,461860,3207
list-d-none,12,8,1,288,423273,1469
list-il-none,2,1,1,6,169054,28175
list-il-none,2,2,1,12,189054,15754
list-il-none,2,4,1,24,142404,5933
list-il-none,2,16,1,96,177127,1845
list-il-none,4,1,1,12,178899,14908
list-il-none,4,2,1,24,230844,9618
list-il-none,4,4,1,48,178634,3721
list-il-none,4,8,1,96,238291,2482
list-il-none,8,1,1,24,288335,12013
list-il-none,8,2,1,48,311497,6489
list-il-none,8,4,1,96,275529,2870
list-il-none,8,8,1,192,283303,1475
list-il-none,8,16,1,384,313628,816
list-il-none,12,1,1,36,369835,10273
list-il-none,12,2,1,72,427534,5937
list-il-none,12,4,1,144,374226,2598
list-il-none,12,8,1,288,376850,1308
list-il-none,12,16,1,576,432062,750
list-dl-none,2,1,1,6,128034,21339
list-dl-none,2,2,1,12,161387,13448
list-dl-none,2,4,1,24,159071,6627
list-dl-none,2,8,1,48,155525,3240
list-dl-none,2,32,1,192,218084,1135
list-dl-none,4,1,1,12,188274,15689
list-dl-none,4,2,1,24,205211,8550
list-dl-none,4,4,1,48,188159,3919
list-dl-none,4,8,1,96,245015,2552
list-dl-none,4,16,1,192,250080,1302
list-dl-none,8,1,1,24,276860,11535
list-dl-none,8,2,1,48,305163,6357
list-dl-none,8,4,1,96,307714,3205
list-dl-none,8,8,1,192,322001,1677
list-dl-none,8,16,1,384,323418,842
list-dl-none,12,1,1,36,372714,10353
list-dl-none,12,2,1,72,385045,5347
list-dl-none,12,4,1,144,381816,2651
list-dl-none,12,8,1,288,395591,1373
list-dl-none,12,16,1,576,478322,830
list-i-m,12,32,1,1152,423318,367
list-d-m,12,32,1,1152,485037,421
list-il-m,12,32,1,1152,562795,488
list-dl-m,12,32,1,1152,535574,464
list-i-s,12,32,1,1152,526927,457
list-d-s,12,32,1,1152,411686,357
list-il-s,12,32,1,1152,420954,365
list-dl-s,12,32,1,1152,524588,455
list-none-none,1,1000,1,3000,2825334,941
list-none-m,1,1000,1,3000,2883843,961
list-none-m,2,1000,1,6000,16725709,2787
list-none-m,4,1000,1,12000,71458733,5954
list-none-m,8,1000,1,24000,266659981,11110
list-none-m,12,1000,1,36000,470638545,13073
list-none-m,16,1000,1,48000,736543500,15344
list-none-m,24,1000,1,72000,1185559447,16466
list-none-s,1,1000,1,3000,2992622,997
list-none-s,2,1000,1,6000,10180548,1696
list-none-s,4,1000,1,12000,52088410,4340
list-none-s,8,1000,1,24000,200002698,8333
list-none-s,12,1000,1,36000,284410584,7900
list-none-s,16,1000,1,48000,520653754,10846
list-none-s,24,1000,1,72000,932323369,12948
list-none-none,1,10,1,30,133784,4459
list-none-none,1,100,1,300,171350,571
list-none-none,1,1000,1,3000,2930196,976
list-none-none,1,10000,1,30000,262436371,8747
list-none-none,1,20000,1,60000,1055705219,17595
list-none-none,2,1,1,6,129063,21510
list-none-none,2,10,1,60,178643,2977
list-none-none,4,1,1,12,228390,19032
list-none-none,4,10,1,120,267361,2228
list-none-none,8,1,1,24,1057816,44075
list-none-none,8,10,1,240,1297987,5408
list-none-none,12,1,1,36,367399,10205
list-none-none,12,10,1,360,437067,1214
list-i-none,2,1,1,6,120116,20019
list-i-none,2,2,1,12,129107,10758
list-i-none,2,4,1,24,197569,8232
list-i-none,2,8,1,48,208238,4338
list-i-none,2,16,1,96,157403,1639
list-i-none,4,1,1,12,173608,14467
list-i-none,4,2,1,24,189738,7905
list-i-none,4,4,1,48,214123,4460
list-i-none,4,8,1,96,187462,1952
